rank	sample	platform	primer	sample_name	sample_nr	GS_name	source	barcode	name	workflow	db	Vregion	method	path	file.names	rep	filename	bamfile	project	mapq.filt	sample_ID	group	GS_version	R2	p_value	significant
order	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	ONT	ONT	ONT3	3	NA	GMS	bc09	GO3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	3	PRMT_GO3_GMS_ONT_20240807_bc09	NA	NA	NA	NA	7	D6331	0.747866248669352	0.0158535161233499	TRUE
order	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	ONT	ONT	ONT1	1	NA	GMS	bc07	GO1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GO1_GMS_ONT_20240807_bc07_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GO1_GMS_ONT_20240807_bc07	22	D6331	0.74467482760139	0.0158535161233499	TRUE
order	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	ONT	ONT	ONT2	2	NA	GMS	bc08	GO2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GO2_GMS_ONT_20240807_bc08_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GO2_GMS_ONT_20240807_bc08	22	D6331	0.743954372605668	0.0158535161233499	TRUE
order	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	ONT	ONT	ONT3	3	NA	GMS	bc09	GO3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GO3_GMS_ONT_20240807_bc09_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GO3_GMS_ONT_20240807_bc09	22	D6331	0.741390327929673	0.0158535161233499	TRUE
order	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	ONT	ONT	ONT1	1	NA	GMS	bc07	GO1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GO1_GMS_ONT_20240807_bc07_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GO1_GMS_ONT_20240807_bc07	48	D6331	0.842064082937798	0.0158535161233499	TRUE
order	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	ONT	ONT	ONT2	2	NA	GMS	bc08	GO2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GO2_GMS_ONT_20240807_bc08_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GO2_GMS_ONT_20240807_bc08	48	D6331	0.845312502849323	0.0158535161233499	TRUE
order	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	ONT	ONT	ONT3	3	NA	GMS	bc09	GO3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GO3_GMS_ONT_20240807_bc09_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GO3_GMS_ONT_20240807_bc09	48	D6331	0.84587876220561	0.0158535161233499	TRUE
order	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	ONT	ONT	ONT1	1	NA	GMS	bc07	GO1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GO1_GMS_ONT_20240807_bc07_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GO1_GMS_ONT_20240807_bc07	35	D6331	0.756614214245338	0.0158535161233499	TRUE
order	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	ONT	ONT	ONT2	2	NA	GMS	bc08	GO2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GO2_GMS_ONT_20240807_bc08_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GO2_GMS_ONT_20240807_bc08	35	D6331	0.756385012782469	0.0158535161233499	TRUE
order	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	ONT	ONT	ONT3	3	NA	GMS	bc09	GO3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GO3_GMS_ONT_20240807_bc09_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GO3_GMS_ONT_20240807_bc09	35	D6331	0.748770596095658	0.0158535161233499	TRUE
order	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	ONT	ONT	ONT1	1	NA	GMS	bc07	GO1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GO1_GMS_ONT_20240807_bc07_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GO1_GMS_ONT_20240807_bc07	61	D6331	0.659153903004091	0.0158535161233499	TRUE
order	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	ONT	ONT	ONT2	2	NA	GMS	bc08	GO2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GO2_GMS_ONT_20240807_bc08_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GO2_GMS_ONT_20240807_bc08	61	D6331	0.661025033354975	0.0158535161233499	TRUE
order	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	ONT	ONT	ONT3	3	NA	GMS	bc09	GO3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GO3_GMS_ONT_20240807_bc09_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GO3_GMS_ONT_20240807_bc09	61	D6331	0.642790782526973	0.0158535161233499	TRUE
order	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	ONT	PB	PB1	1	NA	GMS	bc37	GP1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GP1_GMS_PB_20240807_bc37_pass.fastq_rel-abundance.tsv	PRMT_GP1_GMS_PB_20240807_bc37_pass.fastq_rel-abundance.tsv	1	PRMT_GP1_GMS_PB_20240807_bc37	NA	NA	NA	NA	8	D6331	0.843133289985923	0.0158535161233499	TRUE
order	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	ONT	PB	PB2	2	NA	GMS	bc38	GP2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GP2_GMS_PB_20240807_bc38_pass.fastq_rel-abundance.tsv	PRMT_GP2_GMS_PB_20240807_bc38_pass.fastq_rel-abundance.tsv	2	PRMT_GP2_GMS_PB_20240807_bc38	NA	NA	NA	NA	8	D6331	0.847088921594071	0.0158535161233499	TRUE
order	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	ONT	PB	PB3	3	NA	GMS	bc39	GP3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GP3_GMS_PB_20240807_bc39_pass.fastq_rel-abundance.tsv	PRMT_GP3_GMS_PB_20240807_bc39_pass.fastq_rel-abundance.tsv	3	PRMT_GP3_GMS_PB_20240807_bc39	NA	NA	NA	NA	8	D6331	0.835323480140898	0.0158535161233499	TRUE
order	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	ONT	PB	PB1	1	NA	GMS	bc37	GP1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GP1_GMS_PB_20240807_bc37_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GP1_GMS_PB_20240807_bc37	23	D6331	0.791972434226272	0.0158535161233499	TRUE
order	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	ONT	PB	PB2	2	NA	GMS	bc38	GP2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GP2_GMS_PB_20240807_bc38_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GP2_GMS_PB_20240807_bc38	23	D6331	0.787869208759351	0.0158535161233499	TRUE
order	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	ONT	PB	PB3	3	NA	GMS	bc39	GP3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GP3_GMS_PB_20240807_bc39_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GP3_GMS_PB_20240807_bc39	23	D6331	0.773367276459492	0.0158535161233499	TRUE
order	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	ONT	PB	PB1	1	NA	GMS	bc37	GP1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GP1_GMS_PB_20240807_bc37_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GP1_GMS_PB_20240807_bc37	49	D6331	0.904099511513427	0.0158535161233499	TRUE
order	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	ONT	PB	PB2	2	NA	GMS	bc38	GP2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GP2_GMS_PB_20240807_bc38_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GP2_GMS_PB_20240807_bc38	49	D6331	0.903273445461915	0.0158535161233499	TRUE
order	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	ONT	PB	PB3	3	NA	GMS	bc39	GP3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GP3_GMS_PB_20240807_bc39_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GP3_GMS_PB_20240807_bc39	49	D6331	0.905847224367606	0.0158535161233499	TRUE
order	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	ONT	PB	PB1	1	NA	GMS	bc37	GP1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GP1_GMS_PB_20240807_bc37_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GP1_GMS_PB_20240807_bc37	36	D6331	0.843524690037072	0.0158535161233499	TRUE
order	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	ONT	PB	PB2	2	NA	GMS	bc38	GP2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GP2_GMS_PB_20240807_bc38_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GP2_GMS_PB_20240807_bc38	36	D6331	0.847726195283513	0.0158535161233499	TRUE
order	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	ONT	PB	PB3	3	NA	GMS	bc39	GP3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GP3_GMS_PB_20240807_bc39_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GP3_GMS_PB_20240807_bc39	36	D6331	0.835857309327013	0.0158535161233499	TRUE
order	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	ONT	PB	PB1	1	NA	GMS	bc37	GP1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GP1_GMS_PB_20240807_bc37_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GP1_GMS_PB_20240807_bc37	62	D6331	0.722032878975091	0.0158535161233499	TRUE
order	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	ONT	PB	PB2	2	NA	GMS	bc38	GP2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GP2_GMS_PB_20240807_bc38_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GP2_GMS_PB_20240807_bc38	62	D6331	0.715615942562823	0.0158535161233499	TRUE
order	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	ONT	PB	PB3	3	NA	GMS	bc39	GP3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GP3_GMS_PB_20240807_bc39_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GP3_GMS_PB_20240807_bc39	62	D6331	0.716657137847149	0.0158535161233499	TRUE
phylum	GMS_MONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GM1_GMS_MONT_20240807_bc22_pass.fastq_rel-abundance.tsv	PRMT_GM1_GMS_MONT_20240807_bc22_pass.fastq_rel-abundance.tsv	1	PRMT_GM1_GMS_MONT_20240807_bc22	NA	NA	NA	NA	6	D6331	0.960288644390743	0.00653812539946114	TRUE
phylum	GMS_MONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GM2_GMS_MONT_20240807_bc23_pass.fastq_rel-abundance.tsv	PRMT_GM2_GMS_MONT_20240807_bc23_pass.fastq_rel-abundance.tsv	2	PRMT_GM2_GMS_MONT_20240807_bc23	NA	NA	NA	NA	6	D6331	0.96132186827777	0.00653812539946114	TRUE
phylum	GMS_MONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GM3_GMS_MONT_20240807_bc24_pass.fastq_rel-abundance.tsv	PRMT_GM3_GMS_MONT_20240807_bc24_pass.fastq_rel-abundance.tsv	3	PRMT_GM3_GMS_MONT_20240807_bc24	NA	NA	NA	NA	6	D6331	0.964920304335647	0.00653812539946114	TRUE
phylum	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GM1_GMS_MONT_20240807_bc22_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GM1_GMS_MONT_20240807_bc22	21	D6331	0.946430763828077	0.00653812539946114	TRUE
phylum	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GM2_GMS_MONT_20240807_bc23	21	D6331	0.947307837755493	0.00653812539946114	TRUE
phylum	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GM3_GMS_MONT_20240807_bc24	21	D6331	0.945741763756777	0.00653812539946114	TRUE
phylum	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GM1_GMS_MONT_20240807_bc22_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GM1_GMS_MONT_20240807_bc22	47	D6331	0.959700411750417	0.00653812539946114	TRUE
phylum	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GM2_GMS_MONT_20240807_bc23	47	D6331	0.960247725396693	0.00653812539946114	TRUE
phylum	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GM3_GMS_MONT_20240807_bc24	47	D6331	0.961875202242061	0.00653812539946114	TRUE
phylum	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GM1_GMS_MONT_20240807_bc22_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GM1_GMS_MONT_20240807_bc22	34	D6331	0.960266516142683	0.00653812539946114	TRUE
phylum	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GM2_GMS_MONT_20240807_bc23	34	D6331	0.961292401664465	0.00653812539946114	TRUE
phylum	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GM3_GMS_MONT_20240807_bc24	34	D6331	0.964807972345068	0.00653812539946114	TRUE
phylum	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GM1_GMS_MONT_20240807_bc22_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GM1_GMS_MONT_20240807_bc22	60	D6331	0.935888377685536	0.00653812539946114	TRUE
phylum	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GM2_GMS_MONT_20240807_bc23	60	D6331	0.933795373641709	0.00653812539946114	TRUE
phylum	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GM3_GMS_MONT_20240807_bc24	60	D6331	0.940745553796982	0.00653812539946114	TRUE
phylum	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	ONT	ONT	ONT1	1	NA	GMS	bc07	GO1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GO1_GMS_ONT_20240807_bc07_pass.fastq_rel-abundance.tsv	PRMT_GO1_GMS_ONT_20240807_bc07_pass.fastq_rel-abundance.tsv	1	PRMT_GO1_GMS_ONT_20240807_bc07	NA	NA	NA	NA	7	D6331	0.946777854697327	0.00653812539946114	TRUE
phylum	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	ONT	ONT	ONT2	2	NA	GMS	bc08	GO2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GO2_GMS_ONT_20240807_bc08_pass.fastq_rel-abundance.tsv	PRMT_GO2_GMS_ONT_20240807_bc08_pass.fastq_rel-abundance.tsv	2	PRMT_GO2_GMS_ONT_20240807_bc08	NA	NA	NA	NA	7	D6331	0.945837237402806	0.00653812539946114	TRUE
phylum	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	ONT	ONT	ONT3	3	NA	GMS	bc09	GO3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	3	PRMT_GO3_GMS_ONT_20240807_bc09	NA	NA	NA	NA	7	D6331	0.947940996044287	0.00653812539946114	TRUE
phylum	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	ONT	ONT	ONT1	1	NA	GMS	bc07	GO1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GO1_GMS_ONT_20240807_bc07_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GO1_GMS_ONT_20240807_bc07	22	D6331	0.945700074373384	0.00653812539946114	TRUE
phylum	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	ONT	ONT	ONT2	2	NA	GMS	bc08	GO2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GO2_GMS_ONT_20240807_bc08_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GO2_GMS_ONT_20240807_bc08	22	D6331	0.946095209878692	0.00653812539946114	TRUE
phylum	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	ONT	ONT	ONT3	3	NA	GMS	bc09	GO3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GO3_GMS_ONT_20240807_bc09_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GO3_GMS_ONT_20240807_bc09	22	D6331	0.948769178997675	0.00653812539946114	TRUE
phylum	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	ONT	ONT	ONT1	1	NA	GMS	bc07	GO1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GO1_GMS_ONT_20240807_bc07_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GO1_GMS_ONT_20240807_bc07	48	D6331	0.953003761757724	0.00653812539946114	TRUE
phylum	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	ONT	ONT	ONT2	2	NA	GMS	bc08	GO2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GO2_GMS_ONT_20240807_bc08_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GO2_GMS_ONT_20240807_bc08	48	D6331	0.953491223961162	0.00653812539946114	TRUE
phylum	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	ONT	ONT	ONT3	3	NA	GMS	bc09	GO3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GO3_GMS_ONT_20240807_bc09_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GO3_GMS_ONT_20240807_bc09	48	D6331	0.95563575202696	0.00653812539946114	TRUE
phylum	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	ONT	ONT	ONT1	1	NA	GMS	bc07	GO1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GO1_GMS_ONT_20240807_bc07_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GO1_GMS_ONT_20240807_bc07	35	D6331	0.946751057976874	0.00653812539946114	TRUE
phylum	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	ONT	ONT	ONT2	2	NA	GMS	bc08	GO2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GO2_GMS_ONT_20240807_bc08_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GO2_GMS_ONT_20240807_bc08	35	D6331	0.945847785956879	0.00653812539946114	TRUE
phylum	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	ONT	ONT	ONT3	3	NA	GMS	bc09	GO3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GO3_GMS_ONT_20240807_bc09_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GO3_GMS_ONT_20240807_bc09	35	D6331	0.947903813145248	0.00653812539946114	TRUE
phylum	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	ONT	ONT	ONT1	1	NA	GMS	bc07	GO1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GO1_GMS_ONT_20240807_bc07_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GO1_GMS_ONT_20240807_bc07	61	D6331	0.923995792991468	0.00653812539946114	TRUE
phylum	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	ONT	ONT	ONT2	2	NA	GMS	bc08	GO2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GO2_GMS_ONT_20240807_bc08_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GO2_GMS_ONT_20240807_bc08	61	D6331	0.921706506008659	0.00653812539946114	TRUE
phylum	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	ONT	ONT	ONT3	3	NA	GMS	bc09	GO3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GO3_GMS_ONT_20240807_bc09_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GO3_GMS_ONT_20240807_bc09	61	D6331	0.922139646457501	0.00653812539946114	TRUE
phylum	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	ONT	PB	PB1	1	NA	GMS	bc37	GP1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GP1_GMS_PB_20240807_bc37_pass.fastq_rel-abundance.tsv	PRMT_GP1_GMS_PB_20240807_bc37_pass.fastq_rel-abundance.tsv	1	PRMT_GP1_GMS_PB_20240807_bc37	NA	NA	NA	NA	8	D6331	0.971781390904626	0.00653812539946114	TRUE
phylum	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	ONT	PB	PB2	2	NA	GMS	bc38	GP2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GP2_GMS_PB_20240807_bc38_pass.fastq_rel-abundance.tsv	PRMT_GP2_GMS_PB_20240807_bc38_pass.fastq_rel-abundance.tsv	2	PRMT_GP2_GMS_PB_20240807_bc38	NA	NA	NA	NA	8	D6331	0.972135905845215	0.00653812539946114	TRUE
phylum	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	ONT	PB	PB3	3	NA	GMS	bc39	GP3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GP3_GMS_PB_20240807_bc39_pass.fastq_rel-abundance.tsv	PRMT_GP3_GMS_PB_20240807_bc39_pass.fastq_rel-abundance.tsv	3	PRMT_GP3_GMS_PB_20240807_bc39	NA	NA	NA	NA	8	D6331	0.976522746862569	0.00653812539946114	TRUE
phylum	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	ONT	PB	PB1	1	NA	GMS	bc37	GP1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GP1_GMS_PB_20240807_bc37_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GP1_GMS_PB_20240807_bc37	23	D6331	0.948816843267891	0.00653812539946114	TRUE
phylum	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	ONT	PB	PB2	2	NA	GMS	bc38	GP2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GP2_GMS_PB_20240807_bc38_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GP2_GMS_PB_20240807_bc38	23	D6331	0.949027701627646	0.00653812539946114	TRUE
