feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Ruminiclostridium	source	Canis_lupus	-1.13630018748471	0.0682737289049771	27	18	1.10577128281567e-14	4.25296647236795e-14
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Tyzzerella	source	Canis_lupus	0.822772848876662	0.0497660802172263	27	27	1.28155938836737e-14	4.89484488612539e-14
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.Anaerovorax	source	Canis_lupus	-3.58439418067662	0.220088097227346	27	15	1.78674790266354e-14	6.77731963079273e-14
Bacteria.Firmicutes.Clostridia.Clostridiales.Gracilibacteraceae.Gracilibacter	source	Canis_lupus	-1.29195651717063	0.0798717553517928	27	9	2.07729681513225e-14	7.7721989681819e-14
Bacteria.Firmicutes.Clostridia.Clostridiales.Gracilibacteraceae.Gracilibacter	source	Homo_sapiens	-1.29195651717063	0.0798717553517928	27	9	2.07729681513225e-14	7.7721989681819e-14
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Robinsoniella	source	Canis_lupus	1.74005523233905	0.10906395623168	27	27	2.81265629763864e-14	1.04524389439274e-13
Bacteria.Lentisphaerae.Lentisphaeria.Victivallales.unassigned.unassigned	source	Canis_lupus	-1.31231126341267	0.082489744196317	27	9	2.99579118664842e-14	1.09845676843776e-13
Bacteria.Lentisphaerae.Lentisphaeria.Victivallales.unassigned.unassigned	source	Homo_sapiens	-1.31231126341267	0.082489744196317	27	9	2.99579118664842e-14	1.09845676843776e-13
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Alkaliphilus	source	Canis_lupus	-2.5819458603437	0.163597365552825	27	16	3.57039932431558e-14	1.30047657508183e-13
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerocolumna	source	Canis_lupus	-2.0358627501251	0.130014357455304	27	18	4.24296279653241e-14	1.53528259085054e-13
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerotaenia	source	Homo_sapiens	-1.25152263290192	0.0802765638814954	27	18	4.67199576105144e-14	1.67947560037797e-13
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Barnesiellaceae.Coprobacter	source	Homo_sapiens	4.40463528056285	0.28286373114681	27	15	4.79559121951864e-14	1.71271114982809e-13
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Mobilitalea	source	Canis_lupus	-1.43003983423449	0.0921370545152698	27	9	5.1515342836821e-14	1.81624606155459e-13
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Mobilitalea	source	Homo_sapiens	-1.43003983423449	0.0921370545152698	27	9	5.15153428368205e-14	1.81624606155459e-13
Bacteria.Deferribacteres.Deferribacteres.Deferribacterales.Deferribacteraceae.Mucispirillum	source	Canis_lupus	1.54113574826358	0.0994374884413561	27	9	5.31600447158072e-14	1.8622945601079e-13
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Raoultibacter	source	Canis_lupus	-4.15488528177714	0.272789309939982	27	24	7.77856137050746e-14	2.70772705935386e-13
Bacteria.Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.Akkermansiaceae.Akkermansia	source	Canis_lupus	-7.53301631675482	0.495210179792764	27	16	7.99758424183039e-14	2.76645995786586e-13
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Massilimicrobiota	source	Homo_sapiens	1.99150961794531	0.132408742908819	27	9	1.02356819568833e-13	3.51851567267862e-13
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Eisenbergiella	source	Homo_sapiens	-0.566489459993413	0.0379535672263578	27	27	1.20930747627313e-13	4.13117460838646e-13
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Subdoligranulum	source	Homo_sapiens	-5.33696637856136	0.363363055931766	27	23	1.71505384365168e-13	5.82271366671867e-13
Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Intestinibacillus	source	Homo_sapiens	-3.92508494194499	0.269874210299411	27	13	2.1218558884262e-13	7.15963643333994e-13
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Prevotellaceae.Paraprevotella	source	Canis_lupus	1.58822079838485	0.110084423725499	27	9	2.52627744890386e-13	8.47227193229954e-13
Bacteria.Tenericutes.Mollicutes.Acholeplasmatales.Acholeplasmataceae.Acholeplasma	source	Canis_lupus	-1.65891313405046	0.115846665107186	27	9	2.96867403193936e-13	9.83596817811233e-13
Bacteria.Tenericutes.Mollicutes.Acholeplasmatales.Acholeplasmataceae.Acholeplasma	source	Homo_sapiens	-1.65891313405046	0.115846665107186	27	9	2.96867403193935e-13	9.83596817811233e-13
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.unassigned.Phocaeicola	source	Canis_lupus	1.53226988668697	0.107460806027103	27	9	3.25519718592727e-13	1.072070929497e-12
Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Alkalibaculum	source	Canis_lupus	-1.47454927103391	0.10365811941734	27	9	3.42582027131942e-13	1.11491192261875e-12
Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Alkalibaculum	source	Homo_sapiens	-1.47454927103391	0.10365811941734	27	9	3.42582027131942e-13	1.11491192261875e-12
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.Aminipila	source	Homo_sapiens	-2.07372204862321	0.147409717816586	27	26	4.35288686624185e-13	1.40828692731354e-12
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Dehalobacterium	source	Homo_sapiens	-3.24162039643255	0.2311422156308	27	12	4.6517435698475e-13	1.49617483240709e-12
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Longibaculum	source	Homo_sapiens	-6.41686487373946	0.460998943781954	27	19	5.46530968088914e-13	1.74762809563316e-12
Bacteria.Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.Akkermansiaceae.Akkermansia	source	Homo_sapiens	-6.86707015236365	0.495210179792764	27	16	5.92666527786617e-13	1.88419994383028e-12
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerobutyricum	source	Homo_sapiens	1.09845191237804	0.0797831777937105	27	27	6.91003700799241e-13	2.18420710022749e-12
Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Sutterellaceae.Sutterella	source	Canis_lupus	3.83426612053642	0.279543192014437	27	18	7.49021197726153e-13	2.35406662142505e-12
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Fournierella	source	Homo_sapiens	-3.62982821717441	0.265516882072963	27	22	8.04024525820386e-13	2.51257664318871e-12
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Pseudoclostridium	source	Canis_lupus	-2.29929865050906	0.169536219421971	27	21	9.53185016394598e-13	2.96187434472898e-12
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Drancourtella	source	Homo_sapiens	3.92914477993421	0.292726073227201	27	20	1.18849404483133e-12	3.67231305987207e-12
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Varunaivibrio	source	Homo_sapiens	1.94161941317967	0.145777120977989	27	9	1.40118860527139e-12	4.30532811675568e-12
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Sellimonas	source	Canis_lupus	1.87242999319968	0.145702221863665	27	18	2.98699659466033e-12	9.12693403923991e-12
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides	source	Canis_lupus	-2.46824480702091	0.192206212555266	27	18	3.03352345271515e-12	9.21788894471455e-12
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Anaerofilum	source	Canis_lupus	2.94375417497788	0.22999916097088	27	14	3.2537776021208e-12	9.83284440201342e-12
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Flavonifractor	source	Homo_sapiens	0.798721033489347	0.0625039399233676	27	27	3.36401696821971e-12	1.01104335110429e-11
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Cohaesibacteraceae.Cohaesibacter	source	Homo_sapiens	1.81533756740128	0.14265671154826	27	9	3.67441229436324e-12	1.09832976190206e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Salimesophilobacter	source	Canis_lupus	-1.60539140399027	0.12676525943023	27	9	4.06422918871852e-12	1.20178820096515e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Salimesophilobacter	source	Homo_sapiens	-1.60539140399028	0.12676525943023	27	9	4.06422918871847e-12	1.20178820096515e-11
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Faecalicoccus	source	Homo_sapiens	-2.92264936950874	0.232882416443308	27	11	4.91607703955517e-12	1.44590501163387e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.Natranaerovirga	source	Homo_sapiens	-1.59686106242945	0.134195449013716	27	10	1.48723089536367e-11	4.35094144920224e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.Anaerovorax	source	Homo_sapiens	-2.60753046538761	0.220088097227346	27	15	1.62751524169473e-11	4.73615546524922e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Dehalobacterium	source	Canis_lupus	-2.72584882994397	0.2311422156308	27	12	1.79047927622371e-11	5.18296632591075e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Intestinibacillus	source	Canis_lupus	-3.16928203477057	0.269874210299411	27	13	1.95211132156034e-11	5.6212629678439e-11
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Faecalicoccus	source	Canis_lupus	-2.68431578434017	0.232882416443308	27	11	2.86281220321108e-11	8.20076412378174e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Acetivibrio	source	Canis_lupus	-1.57547435136214	0.137731417752887	27	27	3.34687684459316e-11	9.53773194055046e-11
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.Ihubacter	source	Canis_lupus	1.01645001169394	0.0908836472866163	27	27	5.29235145579383e-11	1.50040891787969e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Robinsoniella	source	Homo_sapiens	-1.21139731603357	0.10906395623168	27	27	6.08597609958151e-11	1.71655736142043e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.Natranaerovirga	source	Canis_lupus	-1.47685976956188	0.134195449013716	27	10	7.33249217203622e-11	2.0575870890918e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerobium	source	Canis_lupus	-2.70192782268109	0.245834086580497	27	23	7.52920625796459e-11	2.10206266085306e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Ercella	source	Homo_sapiens	-3.11626336956212	0.28400645169865	27	16	7.7872617846541e-11	2.16312827351503e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Fusicatenibacter	source	Homo_sapiens	-1.45051889368629	0.132536700787171	27	27	8.20222078964304e-11	2.2669454443737e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.missing.Monoglobus	source	Homo_sapiens	-1.16109700960002	0.106148594581821	27	27	8.29133681269664e-11	2.28011762349158e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Acetivibrio	source	Homo_sapiens	-1.50013388430081	0.137731417752887	27	27	9.03667210280976e-11	2.47272122216188e-10
Bacteria.Firmicutes.Negativicutes.Selenomonadales.Selenomonadaceae.Megamonas	source	Canis_lupus	1.59647538664605	0.148280345839318	27	27	1.13962908796387e-10	3.10295048703034e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Papillibacter	source	Canis_lupus	-1.14785921514301	0.107447688656745	27	19	1.33214684177716e-10	3.6092648422534e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Enterocloster	source	Homo_sapiens	0.599286636145963	0.0574151335800744	27	27	2.11501593944691e-10	5.70224885635195e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium	source	Homo_sapiens	-1.32946132309297	0.12753712197924	27	27	2.17068928113478e-10	5.82380051036161e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Hespellia	source	Homo_sapiens	-1.09304572815745	0.104887808069859	27	18	2.18318581966602e-10	5.82889417871995e-10
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.Ihubacter	source	Homo_sapiens	-0.943522005512892	0.0908836472866163	27	27	2.35350259562027e-10	6.25326776614082e-10
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Niveispirillum	source	Homo_sapiens	2.86799006128146	0.283626454728085	27	12	3.95390492574697e-10	1.04550370632732e-09
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Solobacterium	source	Canis_lupus	1.89797304234737	0.18859715094234	27	9	4.34212008696567e-10	1.14266318078044e-09
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Anaerorhabdus	source	Canis_lupus	2.15683277515479	0.214662755743196	27	9	4.48028906001899e-10	1.17322414611589e-09
Bacteria.Proteobacteria.Alphaproteobacteria.Kiloniellales.Kiloniellaceae.Kiloniella	source	Homo_sapiens	-3.79643990781271	0.377936394099863	27	19	4.5009144514628e-10	1.17322414611589e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus	source	Homo_sapiens	-0.810038658741843	0.0814678003575866	27	27	5.49489708368378e-10	1.42556292265381e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.Massilistercora	source	Canis_lupus	-2.85493469982892	0.290155287636809	27	24	6.73815493312779e-10	1.73989916113628e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Caecibacterium	source	Homo_sapiens	-1.243600997256	0.126763932697608	27	27	7.13479889543487e-10	1.83370999649027e-09
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella	source	Canis_lupus	-2.45513210371387	0.252025481817991	27	9	8.17599065817344e-10	2.08184947314601e-09
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella	source	Homo_sapiens	-2.45513210371387	0.252025481817991	27	9	8.17599065817344e-10	2.08184947314601e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Hungatella	source	Canis_lupus	-0.385256056838669	0.0397146221019927	27	27	8.87008989906406e-10	2.24817946750471e-09
Bacteria.Tenericutes.Mollicutes.Anaeroplasmatales.Anaeroplasmataceae.Anaeroplasma	source	Canis_lupus	2.01974606921065	0.208352593078127	27	9	8.98963768098526e-10	2.26802785529445e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Negativibacillus	source	Canis_lupus	0.973023100542268	0.100777410417716	27	27	9.7109405588576e-10	2.43882068829757e-09
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Holdemanella	source	Canis_lupus	2.23386368555586	0.232132338324739	27	9	1.03508147171597e-09	2.58770367928992e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Caecibacterium	source	Canis_lupus	-1.20611439917432	0.126763932697608	27	27	1.28711134024973e-09	3.20321826758983e-09
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Allobaculum	source	Canis_lupus	1.99211693505487	0.20980717264328	27	9	1.33912503571003e-09	3.31765211549782e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Beduini	source	Canis_lupus	2.4637192821191	0.25997771602298	27	9	1.38958485420344e-09	3.4272272188874e-09
Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Sutterellaceae.Duodenibacillus	source	Canis_lupus	-1.86714813740083	0.197239098962546	27	9	1.41860494438321e-09	3.46770097515897e-09
Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Sutterellaceae.Duodenibacillus	source	Homo_sapiens	-1.86714813740083	0.197239098962546	27	9	1.41860494438321e-09	3.46770097515897e-09
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Barnesiellaceae.Barnesiella	source	Canis_lupus	-1.91410407713315	0.202813471743915	27	18	1.50324473753472e-09	3.65833896302697e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.Casaltella	source	Homo_sapiens	3.37604202985488	0.360120257637135	27	17	1.70805106050479e-09	4.13844970606887e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Ercella	source	Canis_lupus	-2.66159783784802	0.28400645169865	27	16	1.71902674336411e-09	4.14677503881694e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.unassigned	source	Homo_sapiens	2.83116099473015	0.303905243737144	27	14	1.92532864608303e-09	4.62415177006841e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.unassigned	source	Homo_sapiens	-1.58089434398776	0.171192144543117	27	26	2.27353933872835e-09	5.43672450565474e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Oxobacter	source	Canis_lupus	-1.06486883749806	0.116049326430476	27	8	2.56435629610574e-09	6.07929294335416e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Oxobacter	source	Homo_sapiens	-1.06486883749806	0.116049326430476	27	8	2.56435629610575e-09	6.07929294335416e-09
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides	source	Homo_sapiens	1.8383956070171	0.202290600933199	27	27	3.07550894556749e-09	7.2597850646443e-09
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Peptococcus	source	Homo_sapiens	-1.33783795230877	0.147661525347086	27	18	3.25724344298666e-09	7.655914075396e-09
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Odoribacteraceae.Butyricimonas	source	Canis_lupus	-1.88703152221432	0.214511976572269	27	18	5.64663127868161e-09	1.32155200139357e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Acutalibacter	source	Homo_sapiens	1.84193482315717	0.210448089409002	27	17	6.20131973487359e-09	1.445222819568e-08
Bacteria.Firmicutes.Negativicutes.Veillonellales.Veillonellaceae.Allisonella	source	Canis_lupus	1.16247320553379	0.133803054649846	27	8	7.10855788389365e-09	1.64966533170528e-08
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes	source	Homo_sapiens	2.01730323820383	0.232607439143077	27	20	7.34434494823676e-09	1.69722257207152e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Caloranaerobacter	source	Canis_lupus	-1.28126596758334	0.149545140060755	27	8	9.18144823045706e-09	2.10408188614642e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Caloranaerobacter	source	Homo_sapiens	-1.28126596758334	0.149545140060755	27	8	9.18144823045709e-09	2.10408188614642e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Phocea	source	Canis_lupus	-0.766272854721309	0.0899856407270811	27	27	1.02679664564965e-08	2.34331184691828e-08
Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Sutterellaceae.Sutterella	source	Homo_sapiens	-2.36205006588224	0.279543192014437	27	18	1.18275977744772e-08	2.68809040329027e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Saccharofermentans	source	Canis_lupus	-1.24783441665892	0.149075767686296	27	8	1.40322452830431e-08	3.16300610888266e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Saccharofermentans	source	Homo_sapiens	-1.24783441665892	0.149075767686296	27	8	1.4032245283043e-08	3.16300610888266e-08
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Erysipelatoclostridium	source	Canis_lupus	2.40750843498529	0.290087452123274	27	27	1.63750414916784e-08	3.67602972262169e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Pseudobutyrivibrio	source	Canis_lupus	-2.25176144061707	0.272542918007277	27	18	1.77553782999986e-08	3.9696984004062e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.unassigned	source	Homo_sapiens	1.00954474350486	0.122285182946898	27	27	1.80040114423897e-08	4.00899040215156e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Anaerobacterium	source	Homo_sapiens	-2.25405160825409	0.278564074383816	27	15	2.57801440294906e-08	5.71737065170155e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.Massilistercora	source	Homo_sapiens	-2.31713177775823	0.290155287636809	27	24	3.25653237791728e-08	7.1931438066446e-08
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides	source	Canis_lupus	-1.60158677945804	0.202290600933199	27	27	3.79176273191957e-08	8.34187801022306e-08
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Faecalicatena	source	Canis_lupus	-0.318017437574867	0.0406329001105867	27	27	4.64113624935134e-08	1.01698204667061e-07
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Aestuariispira	source	Homo_sapiens	2.34477749869696	0.29997552466102	27	15	4.74648447918784e-08	1.03593907283862e-07
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylocystaceae.Terasakiella	source	Homo_sapiens	1.47665731657945	0.192648627390931	27	8	6.67185565680917e-08	1.45040340365417e-07
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Phocea	source	Homo_sapiens	-0.68755214902769	0.0899856407270811	27	27	7.04893723476223e-08	1.52634467681859e-07
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Slackia	source	Canis_lupus	2.61812659192864	0.350953885731686	27	9	1.06265747685479e-07	2.29200632262798e-07
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Longibaculum	source	Canis_lupus	-3.43240702704272	0.460998943781954	27	19	1.09831682626665e-07	2.35966505643226e-07
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Acutalibacter	source	Canis_lupus	-1.56599270923135	0.210448089409002	27	17	1.10930704748416e-07	2.36480184541196e-07
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Hydrogenoanaerobacterium	source	Homo_sapiens	-0.887965522862775	0.119303949171762	27	27	1.10511934100366e-07	2.36480184541196e-07
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Adlercreutzia	source	Canis_lupus	-2.37483910589029	0.319370239862605	27	20	1.12263900605392e-07	2.38398244528824e-07
Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales.Succinivibrionaceae.Succinivibrio	source	Canis_lupus	2.41676782807423	0.326448021121243	27	9	1.21013448636472e-07	2.55989987500229e-07
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus	source	Homo_sapiens	-0.929119476107864	0.126433386428042	27	27	1.37148480526633e-07	2.89010208006314e-07
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Mediterraneibacter	source	Canis_lupus	-0.529917663353918	0.0748506190443016	27	27	2.55726153809906e-07	5.36829712196367e-07
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Mailhella	source	Homo_sapiens	3.15269756828497	0.448929788619089	27	13	2.92144218710188e-07	6.1094798589583e-07
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.Flintibacter	source	Homo_sapiens	-0.557355800098489	0.0808190076181066	27	27	3.93065912172175e-07	8.18887317025364e-07
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.missing.Phocaeicola	source	Homo_sapiens	1.46072116928133	0.217006493036728	27	27	5.8098979163576e-07	1.20582786943271e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Lactonifactor	source	Canis_lupus	-1.59625479178871	0.251419357116318	27	24	1.45382789273849e-06	3.00603511656455e-06
Bacteria.Firmicutes.unassigned.unassigned.unassigned.Hydrogenispora	source	Canis_lupus	-1.14826512119742	0.186314415362755	27	7	2.28496788933572e-06	4.68929977289051e-06
Bacteria.Firmicutes.unassigned.unassigned.unassigned.Hydrogenispora	source	Homo_sapiens	-1.14826512119742	0.186314415362755	27	7	2.28496788933574e-06	4.68929977289051e-06
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Turicibacter	source	Homo_sapiens	-1.49185703749669	0.24462224966718	27	18	2.67493489850273e-06	5.46919774786804e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Caproiciproducens	source	Homo_sapiens	-1.07289799697895	0.176689122538363	27	26	2.85354354762958e-06	5.78134827955986e-06
Bacteria.Lentisphaerae.Lentisphaeria.Victivallales.Victivallaceae.Victivallis	source	Canis_lupus	-1.09229085175584	0.179906491114648	27	7	2.85913951280051e-06	5.78134827955986e-06
Bacteria.Lentisphaerae.Lentisphaeria.Victivallales.Victivallaceae.Victivallis	source	Homo_sapiens	-1.09229085175584	0.179906491114648	27	7	2.8591395128005e-06	5.78134827955986e-06
Bacteria.Proteobacteria.Alphaproteobacteria.Sneathiellales.Sneathiellaceae.Sneathiella	source	Homo_sapiens	1.24483890375356	0.208331358211383	27	7	3.62093057086523e-06	7.2949150695087e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Thermoclostridium	source	Canis_lupus	-1.08734084730374	0.182142675981332	27	7	3.67085910226087e-06	7.34171820452173e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Thermoclostridium	source	Homo_sapiens	-1.08734084730375	0.182142675981332	27	7	3.67085910226083e-06	7.34171820452173e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Bariatricus	source	Canis_lupus	-0.644403822344187	0.109889899187968	27	27	4.76381012440992e-06	9.4588287668789e-06
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Liberibacter	source	Homo_sapiens	1.39257404275425	0.237424440493879	27	7	4.74911517170387e-06	9.4588287668789e-06
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio	source	Canis_lupus	-3.07975482269192	0.525733539444625	27	20	4.8358635290717e-06	9.56735590283969e-06
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerostipes	source	Homo_sapiens	-0.684809142094258	0.119642475093964	27	27	6.74502965335404e-06	1.32966534385115e-05
Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae.Pyramidobacter	source	Canis_lupus	-1.43225513440012	0.252005771590848	27	7	7.45747816372954e-06	1.45964875090793e-05
Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae.Pyramidobacter	source	Homo_sapiens	-1.43225513440012	0.252005771590848	27	7	7.45747816372962e-06	1.45964875090793e-05
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Odoribacteraceae.Odoribacter	source	Homo_sapiens	-1.40534838293791	0.247769388156469	27	23	7.67252353571521e-06	1.49641416476715e-05
