rank	sample	platform	primer	sample_name	sample_nr	GS_name	source	barcode	name	workflow	db	Vregion	method	path	file.names	rep	filename	bamfile	project	mapq.filt	sample_ID	group	GS_version	R2	p_value	significant
order	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FO1_FR_ONT_20240807_bc10	19	D6323	0.159186178155009	2.8391255011136e-12	TRUE
order	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FO2_FR_ONT_20240807_bc11	19	D6323	0.159127269942555	2.8391255011136e-12	TRUE
order	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FO3_FR_ONT_20240807_bc12	19	D6323	0.159027625696477	2.8391255011136e-12	TRUE
order	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FO1_FR_ONT_20240807_bc10	45	D6323	0.159682108858933	2.8391255011136e-12	TRUE
order	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FO2_FR_ONT_20240807_bc11	45	D6323	0.159623946435415	2.8391255011136e-12	TRUE
order	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FO3_FR_ONT_20240807_bc12	45	D6323	0.159485447930811	2.8391255011136e-12	TRUE
order	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FO1_FR_ONT_20240807_bc10	32	D6323	0.159748099489635	2.8391255011136e-12	TRUE
order	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FO2_FR_ONT_20240807_bc11	32	D6323	0.159700699869327	2.8391255011136e-12	TRUE
order	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FO3_FR_ONT_20240807_bc12	32	D6323	0.159504588217564	2.8391255011136e-12	TRUE
order	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FO1_FR_ONT_20240807_bc10	58	D6323	0.160249691409804	2.8391255011136e-12	TRUE
order	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FO2_FR_ONT_20240807_bc11	58	D6323	0.160230974493764	2.8391255011136e-12	TRUE
order	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FO3_FR_ONT_20240807_bc12	58	D6323	0.159873216765824	2.8391255011136e-12	TRUE
order	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FP1_FR_PB_20240807_bc40_pass.fastq_rel-abundance.tsv	PRMT_FP1_FR_PB_20240807_bc40_pass.fastq_rel-abundance.tsv	1	PRMT_FP1_FR_PB_20240807_bc40	NA	NA	NA	NA	5	D6323	0.161440943568357	2.8391255011136e-12	TRUE
order	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FP2_FR_PB_20240807_bc41_pass.fastq_rel-abundance.tsv	PRMT_FP2_FR_PB_20240807_bc41_pass.fastq_rel-abundance.tsv	2	PRMT_FP2_FR_PB_20240807_bc41	NA	NA	NA	NA	5	D6323	0.161696084652413	2.8391255011136e-12	TRUE
order	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FP3_FR_PB_20240807_bc42_pass.fastq_rel-abundance.tsv	PRMT_FP3_FR_PB_20240807_bc42_pass.fastq_rel-abundance.tsv	3	PRMT_FP3_FR_PB_20240807_bc42	NA	NA	NA	NA	5	D6323	0.160908550544088	2.8391255011136e-12	TRUE
order	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FP1_FR_PB_20240807_bc40_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FP1_FR_PB_20240807_bc40	20	D6323	0.160753146523388	2.8391255011136e-12	TRUE
order	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FP2_FR_PB_20240807_bc41_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FP2_FR_PB_20240807_bc41	20	D6323	0.160784573699857	2.8391255011136e-12	TRUE
order	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FP3_FR_PB_20240807_bc42_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FP3_FR_PB_20240807_bc42	20	D6323	0.160269914147778	2.8391255011136e-12	TRUE
order	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FP1_FR_PB_20240807_bc40_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FP1_FR_PB_20240807_bc40	46	D6323	0.161644508192687	2.8391255011136e-12	TRUE
order	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FP2_FR_PB_20240807_bc41_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FP2_FR_PB_20240807_bc41	46	D6323	0.161761414232156	2.8391255011136e-12	TRUE
order	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FP3_FR_PB_20240807_bc42_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FP3_FR_PB_20240807_bc42	46	D6323	0.161040524228237	2.8391255011136e-12	TRUE
order	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FP1_FR_PB_20240807_bc40_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FP1_FR_PB_20240807_bc40	33	D6323	0.161738119559201	2.8391255011136e-12	TRUE
order	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FP2_FR_PB_20240807_bc41_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FP2_FR_PB_20240807_bc41	33	D6323	0.162021335819188	2.8391255011136e-12	TRUE
order	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FP3_FR_PB_20240807_bc42_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FP3_FR_PB_20240807_bc42	33	D6323	0.161180755853052	2.8391255011136e-12	TRUE
order	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FP1_FR_PB_20240807_bc40_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FP1_FR_PB_20240807_bc40	59	D6323	0.162140440545599	2.8391255011136e-12	TRUE
order	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FP2_FR_PB_20240807_bc41_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FP2_FR_PB_20240807_bc41	59	D6323	0.162833089891712	2.8391255011136e-12	TRUE
order	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FP3_FR_PB_20240807_bc42_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FP3_FR_PB_20240807_bc42	59	D6323	0.161775462599947	2.8391255011136e-12	TRUE
phylum	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	ONT	MONT	MONT1	1	NA	FR	bc25	FM1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FM1_FR_MONT_20240807_bc25_pass.fastq_rel-abundance.tsv	PRMT_FM1_FR_MONT_20240807_bc25_pass.fastq_rel-abundance.tsv	1	PRMT_FM1_FR_MONT_20240807_bc25	NA	NA	NA	NA	3	D6323	0.151352503262694	1.50299229346554e-06	TRUE
phylum	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	ONT	MONT	MONT2	2	NA	FR	bc26	FM2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FM2_FR_MONT_20240807_bc26_pass.fastq_rel-abundance.tsv	PRMT_FM2_FR_MONT_20240807_bc26_pass.fastq_rel-abundance.tsv	2	PRMT_FM2_FR_MONT_20240807_bc26	NA	NA	NA	NA	3	D6323	0.151218336768165	1.50299229346554e-06	TRUE
phylum	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	ONT	MONT	MONT3	3	NA	FR	bc27	FM3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FM3_FR_MONT_20240807_bc27_pass.fastq_rel-abundance.tsv	PRMT_FM3_FR_MONT_20240807_bc27_pass.fastq_rel-abundance.tsv	3	PRMT_FM3_FR_MONT_20240807_bc27	NA	NA	NA	NA	3	D6323	0.151372898247129	1.50299229346554e-06	TRUE
phylum	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	ONT	MONT	MONT1	1	NA	FR	bc25	FM1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FM1_FR_MONT_20240807_bc25_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FM1_FR_MONT_20240807_bc25	18	D6323	0.150884655637913	1.50299229346554e-06	TRUE
phylum	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	ONT	MONT	MONT2	2	NA	FR	bc26	FM2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FM2_FR_MONT_20240807_bc26_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FM2_FR_MONT_20240807_bc26	18	D6323	0.150790385956464	1.50299229346554e-06	TRUE
phylum	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	ONT	MONT	MONT3	3	NA	FR	bc27	FM3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FM3_FR_MONT_20240807_bc27_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FM3_FR_MONT_20240807_bc27	18	D6323	0.150940249815247	1.50299229346554e-06	TRUE
phylum	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	ONT	MONT	MONT1	1	NA	FR	bc25	FM1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FM1_FR_MONT_20240807_bc25_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FM1_FR_MONT_20240807_bc25	44	D6323	0.1512526769153	1.50299229346554e-06	TRUE
phylum	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	ONT	MONT	MONT2	2	NA	FR	bc26	FM2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FM2_FR_MONT_20240807_bc26_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FM2_FR_MONT_20240807_bc26	44	D6323	0.151156583630127	1.50299229346554e-06	TRUE
phylum	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	ONT	MONT	MONT3	3	NA	FR	bc27	FM3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FM3_FR_MONT_20240807_bc27_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FM3_FR_MONT_20240807_bc27	44	D6323	0.151281322611077	1.50299229346554e-06	TRUE
phylum	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	ONT	MONT	MONT1	1	NA	FR	bc25	FM1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FM1_FR_MONT_20240807_bc25_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FM1_FR_MONT_20240807_bc25	31	D6323	0.151360714296724	1.50299229346554e-06	TRUE
phylum	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	ONT	MONT	MONT2	2	NA	FR	bc26	FM2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FM2_FR_MONT_20240807_bc26_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FM2_FR_MONT_20240807_bc26	31	D6323	0.151239111422012	1.50299229346554e-06	TRUE
phylum	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	ONT	MONT	MONT3	3	NA	FR	bc27	FM3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FM3_FR_MONT_20240807_bc27_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FM3_FR_MONT_20240807_bc27	31	D6323	0.151369057782426	1.50299229346554e-06	TRUE
phylum	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	ONT	MONT	MONT1	1	NA	FR	bc25	FM1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FM1_FR_MONT_20240807_bc25_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FM1_FR_MONT_20240807_bc25	57	D6323	0.151613653228005	1.50299229346554e-06	TRUE
phylum	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	ONT	MONT	MONT2	2	NA	FR	bc26	FM2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FM2_FR_MONT_20240807_bc26_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FM2_FR_MONT_20240807_bc26	57	D6323	0.151455699398386	1.50299229346554e-06	TRUE
phylum	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	ONT	MONT	MONT3	3	NA	FR	bc27	FM3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FM3_FR_MONT_20240807_bc27_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FM3_FR_MONT_20240807_bc27	57	D6323	0.151579606472908	1.50299229346554e-06	TRUE
phylum	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FO1_FR_ONT_20240807_bc10_pass.fastq_rel-abundance.tsv	PRMT_FO1_FR_ONT_20240807_bc10_pass.fastq_rel-abundance.tsv	1	PRMT_FO1_FR_ONT_20240807_bc10	NA	NA	NA	NA	4	D6323	0.150872198854907	1.50299229346554e-06	TRUE
phylum	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FO2_FR_ONT_20240807_bc11_pass.fastq_rel-abundance.tsv	PRMT_FO2_FR_ONT_20240807_bc11_pass.fastq_rel-abundance.tsv	2	PRMT_FO2_FR_ONT_20240807_bc11	NA	NA	NA	NA	4	D6323	0.15084285700663	1.50299229346554e-06	TRUE
phylum	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FO3_FR_ONT_20240807_bc12_pass.fastq_rel-abundance.tsv	PRMT_FO3_FR_ONT_20240807_bc12_pass.fastq_rel-abundance.tsv	3	PRMT_FO3_FR_ONT_20240807_bc12	NA	NA	NA	NA	4	D6323	0.150757557484869	1.50299229346554e-06	TRUE
phylum	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FO1_FR_ONT_20240807_bc10	19	D6323	0.15042677855648	1.50299229346554e-06	TRUE
phylum	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FO2_FR_ONT_20240807_bc11	19	D6323	0.150375013970492	1.50299229346554e-06	TRUE
phylum	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FO3_FR_ONT_20240807_bc12	19	D6323	0.150340962733262	1.50299229346554e-06	TRUE
phylum	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FO1_FR_ONT_20240807_bc10	45	D6323	0.150717489491455	1.50299229346554e-06	TRUE
phylum	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FO2_FR_ONT_20240807_bc11	45	D6323	0.150667659966021	1.50299229346554e-06	TRUE
phylum	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FO3_FR_ONT_20240807_bc12	45	D6323	0.150605231440115	1.50299229346554e-06	TRUE
phylum	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FO1_FR_ONT_20240807_bc10	32	D6323	0.150881206658003	1.50299229346554e-06	TRUE
phylum	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FO2_FR_ONT_20240807_bc11	32	D6323	0.150850449894235	1.50299229346554e-06	TRUE
phylum	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FO3_FR_ONT_20240807_bc12	32	D6323	0.150761682233443	1.50299229346554e-06	TRUE
phylum	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FO1_FR_ONT_20240807_bc10	58	D6323	0.151616810162044	1.50299229346554e-06	TRUE
phylum	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FO2_FR_ONT_20240807_bc11	58	D6323	0.151633789198272	1.50299229346554e-06	TRUE
phylum	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FO3_FR_ONT_20240807_bc12	58	D6323	0.15143905994602	1.50299229346554e-06	TRUE
phylum	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FP1_FR_PB_20240807_bc40_pass.fastq_rel-abundance.tsv	PRMT_FP1_FR_PB_20240807_bc40_pass.fastq_rel-abundance.tsv	1	PRMT_FP1_FR_PB_20240807_bc40	NA	NA	NA	NA	5	D6323	0.151721491352584	1.50299229346554e-06	TRUE
phylum	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FP2_FR_PB_20240807_bc41_pass.fastq_rel-abundance.tsv	PRMT_FP2_FR_PB_20240807_bc41_pass.fastq_rel-abundance.tsv	2	PRMT_FP2_FR_PB_20240807_bc41	NA	NA	NA	NA	5	D6323	0.151776696493981	1.50299229346554e-06	TRUE
phylum	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FP3_FR_PB_20240807_bc42_pass.fastq_rel-abundance.tsv	PRMT_FP3_FR_PB_20240807_bc42_pass.fastq_rel-abundance.tsv	3	PRMT_FP3_FR_PB_20240807_bc42	NA	NA	NA	NA	5	D6323	0.151465236222805	1.50299229346554e-06	TRUE
phylum	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FP1_FR_PB_20240807_bc40_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FP1_FR_PB_20240807_bc40	20	D6323	0.151217297493984	1.50299229346554e-06	TRUE
phylum	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FP2_FR_PB_20240807_bc41_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FP2_FR_PB_20240807_bc41	20	D6323	0.151203398831107	1.50299229346554e-06	TRUE
phylum	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FP3_FR_PB_20240807_bc42_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FP3_FR_PB_20240807_bc42	20	D6323	0.150967520364702	1.50299229346554e-06	TRUE
phylum	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FP1_FR_PB_20240807_bc40_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FP1_FR_PB_20240807_bc40	46	D6323	0.151651965986126	1.50299229346554e-06	TRUE
