# Constructed from biom file
#OTU ID	DNA.profile
k__Bacteria;p__Firmicutes;g__Roseburia;s__Roseburia faecis;x__unknown;y__unknown;z__unknown	39511
k__Bacteria;p__Firmicutes;g__Roseburia;s__Roseburia hominis;x__unknown;y__unknown;z__Roseburia hominis OB EAV1 11 DCM	13385
k__Bacteria;p__Firmicutes;g__Roseburia;s__Roseburia hominis;x__unknown;y__unknown;z__unknown	4214
k__Bacteria;p__Firmicutes;g__Roseburia;s__Roseburia intestinalis;x__unknown;y__unknown;z__Roseburia intestinalis L1-82	22131
k__Bacteria;p__Firmicutes;g__Roseburia;s__Roseburia inulinivorans;x__unknown;y__unknown;z__Roseburia inulinivorans DSM 16841	5350
k__Bacteria;p__Firmicutes;g__Roseburia;s__uncultured Roseburia sp.;x__unknown;y__unknown;z__unknown	16830
k__Bacteria;p__Firmicutes;g__Roseburia;s__unknown;x__unknown;y__unknown;z__AM23-20	1951
k__Bacteria;p__Firmicutes;g__Roseburia;s__unknown;x__unknown;y__unknown;z__CAG:10041_57	11243
k__Bacteria;p__Firmicutes;g__Roseburia;s__unknown;x__unknown;y__unknown;z__CAG:182	1348
k__Bacteria;p__Firmicutes;g__Ruminococcus;s__Ruminococcus bicirculans;x__unknown;y__unknown;z__unknown	34392
k__Bacteria;p__Firmicutes;g__Ruminococcus;s__Ruminococcus bromii;x__unknown;y__unknown;z__unknown	105369
k__Bacteria;p__Firmicutes;g__Ruminococcus;s__Ruminococcus faecis;x__unknown;y__unknown;z__Ruminococcus faecis JCM 15917	9023
k__Bacteria;p__Firmicutes;g__Ruminococcus;s__Ruminococcus faecis;x__unknown;y__unknown;z__unknown	4943
k__Bacteria;p__Firmicutes;g__Ruminococcus;s__Ruminococcus lactaris;x__unknown;y__unknown;z__Ruminococcus lactaris CC59_002D	2228
k__Bacteria;p__Firmicutes;g__Ruminococcus;s__uncultured Ruminococcus sp.;x__unknown;y__unknown;z__unknown	58306
k__Bacteria;p__Firmicutes;g__Ruminococcus;s__unknown;x__unknown;y__unknown;z__AF21-42	1943
k__Bacteria;p__Firmicutes;g__Ruminococcus;s__unknown;x__unknown;y__unknown;z__AF31-8BH	4699
k__Bacteria;p__Firmicutes;g__Ruminococcus;s__unknown;x__unknown;y__unknown;z__AF41-9	2113
k__Bacteria;p__Firmicutes;g__Ruminococcus;s__unknown;x__unknown;y__unknown;z__AF46-10NS	3944
k__Bacteria;p__Firmicutes;g__Ruminococcus;s__unknown;x__unknown;y__unknown;z__AM22-13	3285
k__Bacteria;p__Firmicutes;g__Ruminococcus;s__unknown;x__unknown;y__unknown;z__AM40-10AC	20384
k__Bacteria;p__Firmicutes;g__Ruminococcus;s__unknown;x__unknown;y__unknown;z__AM42-11	55624
k__Bacteria;p__Firmicutes;g__Ruminococcus;s__unknown;x__unknown;y__unknown;z__JC304	6262
k__Bacteria;p__Firmicutes;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans;x__unknown;y__unknown;z__unknown	6124
k__Bacteria;p__Firmicutes;g__Solobacterium;s__uncultured Solobacterium sp.;x__unknown;y__unknown;z__unknown	3409
k__Bacteria;p__Firmicutes;g__Staphylococcus;s__unknown;x__unknown;y__unknown;z__CAG:324	255
k__Bacteria;p__Firmicutes;g__Streptococcus;s__Streptococcus thermophilus;x__unknown;y__unknown;z__unknown	1239
k__Bacteria;p__Firmicutes;g__Subdoligranulum;s__Subdoligranulum variabile;x__unknown;y__unknown;z__Subdoligranulum variabile DSM 15176	1651
k__Bacteria;p__Firmicutes;g__Subdoligranulum;s__Subdoligranulum variabile;x__unknown;y__unknown;z__unknown	487
k__Bacteria;p__Firmicutes;g__Subdoligranulum;s__unknown;x__unknown;y__unknown;z__APC924/74	81311
k__Bacteria;p__Firmicutes;g__Subdoligranulum;s__unknown;x__unknown;y__unknown;z__CAG:314	4865
k__Bacteria;p__Firmicutes;g__Turicibacter;s__Turicibacter sanguinis;x__unknown;y__unknown;z__unknown	550
k__Bacteria;p__Firmicutes;g__Tyzzerella;s__Tyzzerella nexilis;x__unknown;y__unknown;z__Tyzzerella nexilis DSM 1787	6448
k__Bacteria;p__Firmicutes;g__unknown;s__Clostridia bacterium UC5.1-1D4;x__unknown;y__unknown;z__unknown	1049
k__Bacteria;p__Firmicutes;g__unknown;s__Clostridia bacterium UC5.1-1E11;x__unknown;y__unknown;z__unknown	429
k__Bacteria;p__Firmicutes;g__unknown;s__Clostridiaceae bacterium AM27-36LB;x__unknown;y__unknown;z__unknown	3445
k__Bacteria;p__Firmicutes;g__unknown;s__Clostridiaceae bacterium OM08-6BH;x__unknown;y__unknown;z__unknown	3168
k__Bacteria;p__Firmicutes;g__unknown;s__Clostridiales bacterium CCNA10;x__unknown;y__unknown;z__unknown	3628
k__Bacteria;p__Firmicutes;g__unknown;s__Clostridiales bacterium UBA1390;x__unknown;y__unknown;z__unknown	671
k__Bacteria;p__Firmicutes;g__unknown;s__Clostridiales bacterium UBA4696;x__unknown;y__unknown;z__unknown	4039
k__Bacteria;p__Firmicutes;g__unknown;s__Clostridiales bacterium VE202-03;x__unknown;y__unknown;z__unknown	4937
k__Bacteria;p__Firmicutes;g__unknown;s__Clostridiales bacterium;x__unknown;y__unknown;z__unknown	26871
k__Bacteria;p__Firmicutes;g__unknown;s__Firmicutes bacterium AF25-13AC;x__unknown;y__unknown;z__unknown	44890
k__Bacteria;p__Firmicutes;g__unknown;s__Firmicutes bacterium AM31-12AC;x__unknown;y__unknown;z__unknown	1034
k__Bacteria;p__Firmicutes;g__unknown;s__Firmicutes bacterium AM55-24TS;x__unknown;y__unknown;z__unknown	31791
k__Bacteria;p__Firmicutes;g__unknown;s__Firmicutes bacterium CAG:103;x__unknown;y__unknown;z__unknown	2650
k__Bacteria;p__Firmicutes;g__unknown;s__Firmicutes bacterium CAG:124;x__unknown;y__unknown;z__unknown	23326
k__Bacteria;p__Firmicutes;g__unknown;s__Firmicutes bacterium CAG:170;x__unknown;y__unknown;z__unknown	996
k__Bacteria;p__Firmicutes;g__unknown;s__Firmicutes bacterium CAG:176;x__unknown;y__unknown;z__unknown	2128
k__Bacteria;p__Firmicutes;g__unknown;s__Firmicutes bacterium CAG:194;x__unknown;y__unknown;z__unknown	24994
k__Bacteria;p__Firmicutes;g__unknown;s__Firmicutes bacterium CAG:24053_14;x__unknown;y__unknown;z__unknown	946
k__Bacteria;p__Firmicutes;g__unknown;s__Firmicutes bacterium CAG:424;x__unknown;y__unknown;z__unknown	654
k__Bacteria;p__Firmicutes;g__unknown;s__Firmicutes bacterium CAG:83;x__unknown;y__unknown;z__unknown	6676
k__Bacteria;p__Firmicutes;g__unknown;s__Firmicutes bacterium CAG:94;x__unknown;y__unknown;z__unknown	855
k__Bacteria;p__Firmicutes;g__unknown;s__Firmicutes bacterium CAG:95;x__unknown;y__unknown;z__unknown	539
k__Bacteria;p__Firmicutes;g__unknown;s__Firmicutes bacterium OM08-11AC;x__unknown;y__unknown;z__unknown	4585
k__Bacteria;p__Firmicutes;g__unknown;s__Firmicutes bacterium TM09-10;x__unknown;y__unknown;z__unknown	13231
k__Bacteria;p__Firmicutes;g__unknown;s__Lachnospiraceae bacterium AM48-27BH;x__unknown;y__unknown;z__unknown	6352
k__Bacteria;p__Firmicutes;g__unknown;s__Lachnospiraceae bacterium GAM79;x__unknown;y__unknown;z__unknown	15775
k__Bacteria;p__Firmicutes;g__unknown;s__Lachnospiraceae bacterium OF09-33XD;x__unknown;y__unknown;z__unknown	673
k__Bacteria;p__Firmicutes;g__unknown;s__Lachnospiraceae bacterium OM04-12BH;x__unknown;y__unknown;z__unknown	2999
k__Bacteria;p__Firmicutes;g__unknown;s__Lachnospiraceae bacterium UBA7598;x__unknown;y__unknown;z__unknown	1234
k__Bacteria;p__Firmicutes;g__unknown;s__Lachnospiraceae bacterium;x__unknown;y__unknown;z__unknown	10585
k__Bacteria;p__Firmicutes;g__unknown;s__Ruminococcaceae bacterium AM07-15;x__unknown;y__unknown;z__unknown	1428
k__Bacteria;p__Firmicutes;g__unknown;s__Ruminococcaceae bacterium D16;x__unknown;y__unknown;z__unknown	1238
k__Bacteria;p__Firmicutes;g__unknown;s__Ruminococcaceae bacterium D5;x__unknown;y__unknown;z__unknown	358
k__Bacteria;p__Firmicutes;g__unknown;s__Ruminococcaceae bacterium;x__unknown;y__unknown;z__unknown	14641
k__Bacteria;p__Firmicutes;g__unknown;s__[Bacteroides] pectinophilus;x__unknown;y__unknown;z__[Bacteroides] pectinophilus ATCC 43243	859
k__Bacteria;p__Firmicutes;g__unknown;s__[Clostridium] leptum;x__unknown;y__unknown;z__[Clostridium] leptum DSM 753	2755
k__Bacteria;p__Firmicutes;g__unknown;s__[Eubacterium] rectale;x__unknown;y__unknown;z__[Eubacterium] rectale ATCC 33656	31402
k__Bacteria;p__Firmicutes;g__unknown;s__[Eubacterium] rectale;x__unknown;y__unknown;z__[Eubacterium] rectale M104/1	39636
k__Bacteria;p__Firmicutes;g__unknown;s__[Eubacterium] siraeum;x__unknown;y__unknown;z__[Eubacterium] siraeum DSM 15702	122963
k__Bacteria;p__Firmicutes;g__unknown;s__[Eubacterium] siraeum;x__unknown;y__unknown;z__unknown	22207
k__Bacteria;p__Firmicutes;g__unknown;s__uncultured Clostridiales bacterium;x__unknown;y__unknown;z__unknown	110496
k__Bacteria;p__Firmicutes;g__unknown;s__uncultured Erysipelotrichaceae bacterium;x__unknown;y__unknown;z__unknown	5906
k__Bacteria;p__Firmicutes;g__unknown;s__uncultured Lachnospiraceae bacterium;x__unknown;y__unknown;z__unknown	21183
k__Bacteria;p__Firmicutes;g__unknown;s__uncultured Ruminococcaceae bacterium;x__unknown;y__unknown;z__unknown	28098
k__Bacteria;p__Lentisphaerae;g__unknown;s__Lentisphaeria bacterium;x__unknown;y__unknown;z__unknown	925
k__Bacteria;p__Lentisphaerae;g__unknown;s__Victivallales bacterium CCUG 44730;x__unknown;y__unknown;z__unknown	996
k__Bacteria;p__Proteobacteria;g__Acetobacter;s__unknown;x__unknown;y__unknown;z__46_36	5111
k__Bacteria;p__Proteobacteria;g__Acinetobacter;s__unknown;x__unknown;y__unknown;z__N54.MGS-139	1982
k__Bacteria;p__Proteobacteria;g__Bilophila;s__Bilophila wadsworthia;x__unknown;y__unknown;z__Bilophila wadsworthia ATCC 49260	4423
k__Bacteria;p__Proteobacteria;g__Desulfovibrio;s__Desulfovibrio desulfuricans;x__unknown;y__unknown;z__Desulfovibrio desulfuricans ATCC 27774	706
k__Bacteria;p__Proteobacteria;g__Desulfovibrio;s__Desulfovibrio fairfieldensis;x__unknown;y__unknown;z__unknown	424
k__Bacteria;p__Proteobacteria;g__Desulfovibrio;s__uncultured Desulfovibrio sp.;x__unknown;y__unknown;z__unknown	923
k__Bacteria;p__Proteobacteria;g__Escherichia;s__Escherichia coli;x__unknown;y__unknown;z__unknown	1872
k__Bacteria;p__Proteobacteria;g__Klebsiella;s__Klebsiella oxytoca;x__unknown;y__unknown;z__unknown	717
k__Bacteria;p__Proteobacteria;g__Oxalobacter;s__Oxalobacter formigenes;x__unknown;y__unknown;z__Oxalobacter formigenes HOxBLS	448
k__Bacteria;p__Proteobacteria;g__Parasutterella;s__Parasutterella excrementihominis;x__unknown;y__unknown;z__Parasutterella excrementihominis YIT 11859	4215
k__Bacteria;p__Proteobacteria;g__Sutterella;s__Sutterella wadsworthensis;x__unknown;y__unknown;z__Sutterella wadsworthensis 3_1_45B	4285
k__Bacteria;p__Proteobacteria;g__Sutterella;s__uncultured Sutterella sp.;x__unknown;y__unknown;z__unknown	4557
k__Bacteria;p__Proteobacteria;g__unknown;s__Proteobacteria bacterium CAG:495;x__unknown;y__unknown;z__unknown	755
k__Bacteria;p__Proteobacteria;g__unknown;s__uncultured Rhodospirillaceae bacterium;x__unknown;y__unknown;z__unknown	1206
k__Bacteria;p__Tenericutes;g__Mycoplasma;s__unknown;x__unknown;y__unknown;z__CAG:877	580
k__Bacteria;p__Tenericutes;g__unknown;s__Acholeplasmatales bacterium;x__unknown;y__unknown;z__unknown	3913
k__Bacteria;p__Tenericutes;g__unknown;s__uncultured Mollicutes bacterium;x__unknown;y__unknown;z__unknown	506
k__Bacteria;p__Tenericutes;g__unknown;s__uncultured Tenericutes bacterium;x__unknown;y__unknown;z__unknown	441
k__Bacteria;p__Verrucomicrobia;g__Akkermansia;s__Akkermansia muciniphila;x__unknown;y__unknown;z__unknown	37651
k__Bacteria;p__unknown;g__unknown;s__bacterium LF-3;x__unknown;y__unknown;z__unknown	6966
k__Bacteria;p__unknown;g__unknown;s__bacterium;x__unknown;y__unknown;z__unknown	2974
k__Bacteria;p__unknown;g__unknown;s__uncultured bacterium;x__unknown;y__unknown;z__unknown	4004
k__Eukaryota;p__unknown;g__Blastocystis;s__Blastocystis hominis;x__unknown;y__unknown;z__unknown	549
k__Eukaryota;p__unknown;g__Blastocystis;s__unknown;x__unknown;y__unknown;z__subtype 6	3726
k__Viruses;p__unknown;g__unknown;s__Faecalibacterium phage FP_Taranis;x__unknown;y__unknown;z__unknown	296
k__Viruses;p__unknown;g__unknown;s__Faecalibacterium phage FP_Toutatis;x__unknown;y__unknown;z__unknown	412
